:START_ID(KG),:END_ID(KG),:TYPE,id,relation,knowledge_level,agent_type,provided_by,source
ClinVar:VCV000657558,NCBIGene:3559,IS_SEQUENCE_VARIANT_OF,edge:0000985,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000599307,NCBIGene:5209,IS_SEQUENCE_VARIANT_OF,edge:0000986,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000498730,NCBIGene:3559,IS_SEQUENCE_VARIANT_OF,edge:0000987,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000253524,NCBIGene:5214,IS_SEQUENCE_VARIANT_OF,edge:0000988,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000203515,NCBIGene:3559,IS_SEQUENCE_VARIANT_OF,edge:0000989,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000059657,NCBIGene:5214,IS_SEQUENCE_VARIANT_OF,edge:0000990,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000058717,NCBIGene:5209,IS_SEQUENCE_VARIANT_OF,edge:0000991,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000058710,NCBIGene:5214,IS_SEQUENCE_VARIANT_OF,edge:0000992,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000057431,NCBIGene:5214,IS_SEQUENCE_VARIANT_OF,edge:0000993,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000057407,NCBIGene:5214,IS_SEQUENCE_VARIANT_OF,edge:0000994,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002685577,NCBIGene:26191,IS_SEQUENCE_VARIANT_OF,edge:0000995,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002425617,NCBIGene:26191,IS_SEQUENCE_VARIANT_OF,edge:0000996,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001527270,NCBIGene:26191,IS_SEQUENCE_VARIANT_OF,edge:0000997,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001070042,NCBIGene:4893,IS_SEQUENCE_VARIANT_OF,edge:0000998,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001047871,NCBIGene:26191,IS_SEQUENCE_VARIANT_OF,edge:0000999,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000280409,NCBIGene:4893,IS_SEQUENCE_VARIANT_OF,edge:0001000,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000177778,NCBIGene:4893,IS_SEQUENCE_VARIANT_OF,edge:0001001,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000058084,NCBIGene:26191,IS_SEQUENCE_VARIANT_OF,edge:0001002,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000040472,NCBIGene:4893,IS_SEQUENCE_VARIANT_OF,edge:0001003,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000040469,NCBIGene:4893,IS_SEQUENCE_VARIANT_OF,edge:0001004,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000040468,NCBIGene:4893,IS_SEQUENCE_VARIANT_OF,edge:0001005,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000013903,NCBIGene:4893,IS_SEQUENCE_VARIANT_OF,edge:0001006,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000013902,NCBIGene:4893,IS_SEQUENCE_VARIANT_OF,edge:0001007,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000013900,NCBIGene:4893,IS_SEQUENCE_VARIANT_OF,edge:0001008,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004750594,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001009,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004735945,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001010,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004734905,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001011,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004728845,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001012,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004719355,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001013,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004710779,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001014,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004687887,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001015,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004685475,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001016,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004682809,NCBIGene:32,IS_SEQUENCE_VARIANT_OF,edge:0001017,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004682808,NCBIGene:5027,IS_SEQUENCE_VARIANT_OF,edge:0001018,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004682807,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001019,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004682477,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001020,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004279062,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001021,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003907574,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001022,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003893279,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001023,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003893278,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001024,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003768879,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001025,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003767146,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001026,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003727086,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001027,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003673260,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001028,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003660813,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001029,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003659160,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001030,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003658364,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001031,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003652424,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001032,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003646255,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001033,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003615874,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001034,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003574303,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001035,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003573483,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001036,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003358872,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001037,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003358871,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001038,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003338658,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001039,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003336431,NCBIGene:6927,IS_SEQUENCE_VARIANT_OF,edge:0001040,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003763455,NCBIGene:6786,IS_SEQUENCE_VARIANT_OF,edge:0001041,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003756856,NCBIGene:6786,IS_SEQUENCE_VARIANT_OF,edge:0001042,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003755531,NCBIGene:6786,IS_SEQUENCE_VARIANT_OF,edge:0001043,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003752806,NCBIGene:6786,IS_SEQUENCE_VARIANT_OF,edge:0001044,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003061748,NCBIGene:6786,IS_SEQUENCE_VARIANT_OF,edge:0001045,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002928208,NCBIGene:6786,IS_SEQUENCE_VARIANT_OF,edge:0001046,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001459002,NCBIGene:6786,IS_SEQUENCE_VARIANT_OF,edge:0001047,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001457776,NCBIGene:6786,IS_SEQUENCE_VARIANT_OF,edge:0001048,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001371047,NCBIGene:6786,IS_SEQUENCE_VARIANT_OF,edge:0001049,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001365102,NCBIGene:6786,IS_SEQUENCE_VARIANT_OF,edge:0001050,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000832877,NCBIGene:6786,IS_SEQUENCE_VARIANT_OF,edge:0001051,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000665042,NCBIGene:6786,IS_SEQUENCE_VARIANT_OF,edge:0001052,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000643831,NCBIGene:6786,IS_SEQUENCE_VARIANT_OF,edge:0001053,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000572186,NCBIGene:6786,IS_SEQUENCE_VARIANT_OF,edge:0001054,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004709807,NCBIGene:3767,IS_SEQUENCE_VARIANT_OF,edge:0001055,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003721001,NCBIGene:3767,IS_SEQUENCE_VARIANT_OF,edge:0001056,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003639451,NCBIGene:3767,IS_SEQUENCE_VARIANT_OF,edge:0001057,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003391909,NCBIGene:5080,IS_SEQUENCE_VARIANT_OF,edge:0001058,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003244735,NCBIGene:6833,IS_SEQUENCE_VARIANT_OF,edge:0001059,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003244729,NCBIGene:6833,IS_SEQUENCE_VARIANT_OF,edge:0001060,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002846265,NCBIGene:3767,IS_SEQUENCE_VARIANT_OF,edge:0001061,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002841775,NCBIGene:3767,IS_SEQUENCE_VARIANT_OF,edge:0001062,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002834748,NCBIGene:3767,IS_SEQUENCE_VARIANT_OF,edge:0001063,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002768880,NCBIGene:3767,IS_SEQUENCE_VARIANT_OF,edge:0001064,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002735543,NCBIGene:3767,IS_SEQUENCE_VARIANT_OF,edge:0001065,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002735541,NCBIGene:3767,IS_SEQUENCE_VARIANT_OF,edge:0001066,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002704823,NCBIGene:3767,IS_SEQUENCE_VARIANT_OF,edge:0001067,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002137003,NCBIGene:3767,IS_SEQUENCE_VARIANT_OF,edge:0001068,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002034644,NCBIGene:3767,IS_SEQUENCE_VARIANT_OF,edge:0001069,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001338558,NCBIGene:3767,IS_SEQUENCE_VARIANT_OF,edge:0001070,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004747578,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001071,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004747575,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001072,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004747572,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001073,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004747571,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001074,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004747568,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001075,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004747567,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001076,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004731808,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001077,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004729747,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001078,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004723660,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001079,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004721390,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001080,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004719777,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001081,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004717347,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001082,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004715659,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001083,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004682689,NCBIGene:4967,IS_SEQUENCE_VARIANT_OF,edge:0001084,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004682475,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001085,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004537229,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001086,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004532072,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001087,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004531184,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001088,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004292671,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001089,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004088195,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001090,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004087765,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001091,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003906939,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001092,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003769488,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001093,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003768773,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001094,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003766052,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001095,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003720743,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001096,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003720739,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001097,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003709087,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001098,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003704392,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001099,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003701891,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001100,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003682498,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001101,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003661387,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001102,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003643503,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001103,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003642174,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001104,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003639601,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001105,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003638238,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001106,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003629664,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001107,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003602117,NCBIGene:2645,IS_SEQUENCE_VARIANT_OF,edge:0001108,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004735124,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001109,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004731953,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001110,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004729500,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001111,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004727664,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001112,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004727557,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001113,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004725658,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001114,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004722467,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001115,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004719461,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001116,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004718563,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001117,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004718410,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001118,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004709851,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001119,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004709848,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001120,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004685886,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001121,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004682119,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001122,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004646503,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001123,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004646474,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001124,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004646422,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001125,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004646346,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001126,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004646270,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001127,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004536891,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001128,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004525748,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001129,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004525744,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001130,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004106568,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001131,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004106552,NCBIGene:4221,IS_SEQUENCE_VARIANT_OF,edge:0001132,GENO:0000408,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
