:START_ID(KG),:END_ID(KG),:TYPE,id,relation,knowledge_level,agent_type,provided_by,source
ClinVar:VCV003725454,MONDO:0007540,CAUSES,edge:0005755,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003724044,MONDO:0007540,CAUSES,edge:0005756,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003721985,MONDO:0015356,CAUSES,edge:0005757,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003721985,MONDO:0007540,CAUSES,edge:0005758,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003721059,MONDO:0007540,CAUSES,edge:0005759,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003721057,MONDO:0007540,CAUSES,edge:0005760,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003709104,MONDO:0007540,CAUSES,edge:0005761,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003662684,MONDO:0007540,CAUSES,edge:0005762,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003661186,MONDO:0007540,CAUSES,edge:0005763,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003660049,MONDO:0007540,CAUSES,edge:0005764,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003653289,MONDO:0007540,CAUSES,edge:0005765,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003651971,MONDO:0007540,CAUSES,edge:0005766,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003650758,MONDO:0007540,CAUSES,edge:0005767,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003648290,MONDO:0007540,CAUSES,edge:0005768,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003642854,MONDO:0007540,CAUSES,edge:0005769,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003637293,MONDO:0007540,CAUSES,edge:0005770,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003394987,MONDO:0015356,CAUSES,edge:0005771,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003394960,MONDO:0015356,CAUSES,edge:0005772,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003394958,MONDO:0015356,CAUSES,edge:0005773,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003394958,MONDO:0007540,CAUSES,edge:0005774,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003394945,MONDO:0015356,CAUSES,edge:0005775,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003340686,MONDO:0007540,CAUSES,edge:0005776,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003767318,MONDO:0012335,CAUSES,edge:0005777,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003247406,MONDO:0014382,CAUSES,edge:0005778,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002427540,MONDO:0014382,CAUSES,edge:0005779,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002423537,MONDO:0014382,CAUSES,edge:0005780,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000666582,MONDO:0012335,CAUSES,edge:0005781,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000666581,MONDO:0012335,CAUSES,edge:0005782,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000436364,MONDO:0012335,CAUSES,edge:0005783,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000013355,MONDO:0011122,CAUSES,edge:0005784,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000013355,MONDO:0012335,CAUSES,edge:0005785,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000800884,MONDO:0012396,CAUSES,edge:0005786,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000160370,MONDO:0012396,CAUSES,edge:0005787,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000158079,MONDO:0014490,CAUSES,edge:0005788,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001409384,MONDO:0014260,CAUSES,edge:0005789,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000871139,MONDO:0014260,CAUSES,edge:0005790,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000065385,MONDO:0015517,CAUSES,edge:0005791,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000065385,MONDO:0014260,CAUSES,edge:0005792,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003338578,MONDO:0859080,CAUSES,edge:0005793,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003242589,MONDO:0006823,CAUSES,edge:0005794,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002506546,MONDO:0006823,CAUSES,edge:0005795,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002444265,MONDO:0859080,CAUSES,edge:0005796,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002425881,MONDO:0010580,CAUSES,edge:0005797,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001320026,MONDO:0859080,CAUSES,edge:0005798,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001064791,MONDO:0859080,CAUSES,edge:0005799,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001064791,MONDO:0700092,CAUSES,edge:0005800,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000488014,MONDO:0005260,CAUSES,edge:0005801,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000488014,MONDO:0005090,CAUSES,edge:0005802,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003778701,MONDO:0014047,CAUSES,edge:0005803,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002672088,MONDO:1040002,CAUSES,edge:0005804,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004750107,MONDO:0018993,CAUSES,edge:0005805,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004732685,MONDO:0018993,CAUSES,edge:0005806,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004730000,MONDO:0018993,CAUSES,edge:0005807,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004727052,MONDO:0018993,CAUSES,edge:0005808,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004726753,MONDO:0018993,CAUSES,edge:0005809,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004726441,MONDO:0018993,CAUSES,edge:0005810,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004721865,MONDO:0018993,CAUSES,edge:0005811,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004720015,MONDO:0018993,CAUSES,edge:0005812,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004714485,MONDO:0018993,CAUSES,edge:0005813,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004688860,MONDO:0016333,CAUSES,edge:0005814,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004293040,MONDO:0007269,CAUSES,edge:0005815,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003902642,MONDO:0016333,CAUSES,edge:0005816,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003726486,MONDO:0018993,CAUSES,edge:0005817,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003724469,MONDO:0018993,CAUSES,edge:0005818,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003724384,MONDO:0018993,CAUSES,edge:0005819,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003723269,MONDO:0018993,CAUSES,edge:0005820,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003720251,MONDO:0018993,CAUSES,edge:0005821,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003717884,MONDO:0018993,CAUSES,edge:0005822,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003717256,MONDO:0018993,CAUSES,edge:0005823,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003677001,MONDO:0018993,CAUSES,edge:0005824,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003661963,MONDO:0018993,CAUSES,edge:0005825,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003661657,MONDO:0018993,CAUSES,edge:0005826,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003651215,MONDO:0018993,CAUSES,edge:0005827,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003643889,MONDO:0018993,CAUSES,edge:0005828,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003633629,MONDO:0018993,CAUSES,edge:0005829,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003629832,MONDO:0016333,CAUSES,edge:0005830,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003595598,MONDO:0018993,CAUSES,edge:0005831,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003595598,MONDO:0007269,CAUSES,edge:0005832,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003595598,MONDO:0014676,CAUSES,edge:0005833,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003376670,MONDO:0007269,CAUSES,edge:0005834,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003247864,MONDO:0018993,CAUSES,edge:0005835,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003247860,MONDO:0018993,CAUSES,edge:0005836,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003247859,MONDO:0018993,CAUSES,edge:0005837,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003236851,MONDO:0005021,CAUSES,edge:0005838,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003068627,MONDO:0007269,CAUSES,edge:0005839,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003068627,MONDO:0005021,CAUSES,edge:0005840,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002682156,MONDO:0014663,CAUSES,edge:0005841,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002499591,MONDO:0014663,CAUSES,edge:0005842,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001709875,MONDO:0014663,CAUSES,edge:0005843,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002579174,MONDO:0700092,CAUSES,edge:0005844,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002579172,MONDO:0700092,CAUSES,edge:0005845,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003774527,MONDO:0024291,CAUSES,edge:0005846,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003774503,MONDO:0024291,CAUSES,edge:0005847,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003767319,MONDO:0010026,CAUSES,edge:0005848,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003748560,MONDO:0010026,CAUSES,edge:0005849,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003748560,MONDO:0014083,CAUSES,edge:0005850,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003748560,MONDO:0014453,CAUSES,edge:0005851,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002952766,MONDO:0014453,CAUSES,edge:0005852,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002952766,MONDO:0010026,CAUSES,edge:0005853,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002952766,MONDO:0014083,CAUSES,edge:0005854,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002952024,MONDO:0014453,CAUSES,edge:0005855,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002952024,MONDO:0010026,CAUSES,edge:0005856,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002952024,MONDO:0014083,CAUSES,edge:0005857,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004687927,MONDO:0000914,CAUSES,edge:0005858,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004537497,MONDO:0979867,CAUSES,edge:0005859,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004281677,MONDO:0000914,CAUSES,edge:0005860,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004281643,MONDO:0000914,CAUSES,edge:0005861,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004281622,MONDO:0000914,CAUSES,edge:0005862,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003899394,MONDO:0000914,CAUSES,edge:0005863,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003571609,MONDO:0000914,CAUSES,edge:0005864,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004536691,MONDO:0018911,CAUSES,edge:0005865,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004531754,MONDO:0007452,CAUSES,edge:0005866,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004526412,MONDO:0015967,CAUSES,edge:0005867,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004077388,MONDO:0015967,CAUSES,edge:0005868,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004077386,MONDO:0015967,CAUSES,edge:0005869,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003609795,MONDO:0015967,CAUSES,edge:0005870,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003393515,MONDO:0015967,CAUSES,edge:0005871,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003383937,MONDO:0015967,CAUSES,edge:0005872,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003383936,MONDO:0015967,CAUSES,edge:0005873,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003370456,MONDO:0015967,CAUSES,edge:0005874,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003358878,MONDO:0015967,CAUSES,edge:0005875,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003358876,MONDO:0015967,CAUSES,edge:0005876,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003358874,MONDO:0015967,CAUSES,edge:0005877,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003248279,MONDO:0007064,CAUSES,edge:0005878,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003238977,MONDO:0015967,CAUSES,edge:0005879,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003238975,MONDO:0015967,CAUSES,edge:0005880,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003238969,MONDO:0015967,CAUSES,edge:0005881,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003068532,MONDO:0015967,CAUSES,edge:0005882,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003068531,MONDO:0015967,CAUSES,edge:0005883,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003068530,MONDO:0015967,CAUSES,edge:0005884,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003068527,MONDO:0015967,CAUSES,edge:0005885,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002736967,MONDO:0015967,CAUSES,edge:0005886,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002581134,MONDO:0015967,CAUSES,edge:0005887,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002578346,MONDO:0015967,CAUSES,edge:0005888,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003768070,MONDO:0018479,CAUSES,edge:0005889,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003375305,MONDO:0018479,CAUSES,edge:0005890,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003375282,MONDO:0018479,CAUSES,edge:0005891,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003374834,MONDO:0018479,CAUSES,edge:0005892,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003366500,MONDO:0018479,CAUSES,edge:0005893,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003068886,MONDO:0018479,CAUSES,edge:0005894,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003032291,MONDO:0018479,CAUSES,edge:0005895,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002503932,MONDO:0018479,CAUSES,edge:0005896,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001723345,MONDO:0018479,CAUSES,edge:0005897,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000995944,MONDO:0007762,CAUSES,edge:0005898,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000973579,MONDO:0019885,CAUSES,edge:0005899,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000381733,MONDO:0007788,CAUSES,edge:0005900,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000381733,MONDO:0037748,CAUSES,edge:0005901,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000381733,MONDO:0005347,CAUSES,edge:0005902,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004055971,MONDO:0002442,CAUSES,edge:0005903,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004713437,MONDO:0010196,CAUSES,edge:0005904,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004709587,MONDO:0010196,CAUSES,edge:0005905,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004293018,MONDO:0010196,CAUSES,edge:0005906,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003704094,MONDO:0010196,CAUSES,edge:0005907,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003664911,MONDO:0010196,CAUSES,edge:0005908,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003657338,MONDO:0010196,CAUSES,edge:0005909,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003595545,MONDO:0010196,CAUSES,edge:0005910,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003595532,MONDO:0010196,CAUSES,edge:0005911,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003245422,MONDO:0010196,CAUSES,edge:0005912,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003245421,MONDO:0010196,CAUSES,edge:0005913,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003245420,MONDO:0010196,CAUSES,edge:0005914,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003245419,MONDO:0010196,CAUSES,edge:0005915,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003245418,MONDO:0010196,CAUSES,edge:0005916,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003245417,MONDO:0010196,CAUSES,edge:0005917,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003240730,MONDO:0010196,CAUSES,edge:0005918,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003012245,MONDO:0010196,CAUSES,edge:0005919,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002968436,MONDO:0010196,CAUSES,edge:0005920,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002955488,MONDO:0010196,CAUSES,edge:0005921,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002882152,MONDO:0010196,CAUSES,edge:0005922,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002876899,MONDO:0010196,CAUSES,edge:0005923,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002859720,MONDO:0010196,CAUSES,edge:0005924,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002858730,MONDO:0010196,CAUSES,edge:0005925,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002858092,MONDO:0010196,CAUSES,edge:0005926,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002846014,MONDO:0010196,CAUSES,edge:0005927,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002845368,MONDO:0010196,CAUSES,edge:0005928,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002827478,MONDO:0010196,CAUSES,edge:0005929,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002827100,MONDO:0010196,CAUSES,edge:0005930,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002827099,MONDO:0010196,CAUSES,edge:0005931,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002824221,MONDO:0010196,CAUSES,edge:0005932,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
